player_id,full_name,gender,doubles_value,singles_value,V_total,V_regular,V_db
b3f6f49d-bc24-44fd-8068-4e5971e9d61a,Daniel Miron,M,0.3206,1.0972,0.01577,-0.0,0.01577
b3485ff8-bab5-4443-8245-3f81cbfb2b77,Emily Cederquist,F,0.5066,0.9525,0.01577,-0.0,0.01577
8f6ef13f-89b6-460e-8583-c7e0bee9047a,Mario Barrientos,M,0.5376,1.095,0.01557,-0.0,0.01557
8b96b5a9-1ed8-4bb8-956f-c46e8de9ab24,Mikar Larenzo Fisher,M,0.2676,1.094,0.01557,-0.0,0.01557
5f367bee-cf3e-4aad-a6e6-72cca04d97e2,Angie Walker,F,0.5542,0.9432,0.01538,-0.0,0.01538
d708aae7-c00c-47dc-9931-dad8216076c6,Leander Lazaro,M,0.5356,1.0896,0.01538,-0.0,0.01538
9dc57e5e-1e15-4c18-9f9b-ea82ae9a5d46,Andre Millet,M,0.412,1.0781,0.01479,-0.0,0.01479
4212e979-7692-4231-8934-d6a7042aa217,Lauren Hidalgo-Smith,F,0.17,0.9252,0.01439,-0.0,0.01439
614e164a-4197-44eb-855c-586cf79fbfc9,Ivan Jakovljevic,M,0.5163,1.0697,0.0142,-0.0,0.0142
2e858abd-e6cb-4a07-b6ea-fd6ca01556ae,Rachael James,F,0.5425,0.9134,0.0138,-0.0,0.0138
ce7e7707-c94e-4d33-b34a-37efe3363774,Eli Steiner,M,0.458,1.0618,0.0138,-0.0,0.0138
6eb8ea1c-31ca-4c18-ba0c-ab8a75cdc24f,William Hsieh,M,-0.184,1.0601,0.0138,-0.0,0.0138
62955f38-bdf5-46af-9622-13c7afe90619,Jonathan Truong,M,0.6515,0.9201,0.0137,0.00719,0.00651
738bfd67-8a18-461d-a4c2-f46a1ba6b1da,Ryan Ali,M,0.3822,1.0579,0.01361,-0.0,0.01361
6ee6ec8b-17cd-44f0-ad2a-a3e3460100ce,Dave Bacalla,M,0.348,1.0556,0.01361,-0.0,0.01361
db21a8a7-2a8d-4601-9c95-f00c80a982f0,Miguel Alda,M,0.3084,1.0571,0.01361,-0.0,0.01361
d8610fd6-1ab3-409a-bea3-d7f7b87d7ee0,Shea Donahue,F,0.1668,0.9054,0.01341,-0.0,0.01341
7925aefe-e260-4b83-8bfc-214da1d14fb5,Travis Rettenmaier,M,0.5578,1.0538,0.01341,-0.0,0.01341
0d23964f-d43f-4006-b1e0-13001393216c,Ross Whittaker,M,0.4754,1.0525,0.01341,-0.0,0.01341
8df7caa9-af2f-4381-833a-f56776546f88,Claudio Quinones Garcia,M,0.3648,1.0509,0.01321,-0.0,0.01321
addcdedb-1f04-4079-be09-4797a4937cc9,Kyle Yates,M,0.6332,1.05,0.01321,-0.0,0.01321
9b5db00a-b0b7-46a5-815d-56878e28326c,Nok Yiu Tang,F,0.427,0.893,0.01282,-0.0,0.01282
f03d156f-3d8a-4830-a5d1-ae4372ad5009,Wesley Burrows,M,0.2719,1.039,0.01262,-0.0,0.01262
7886d6aa-2310-4ae8-9874-f0fc9c3e534f,James Delgado,M,0.491,1.0378,0.01262,-0.0,0.01262
73c5d397-f260-441e-b3ef-c4afc9755e59,Matthew Sah,M,0.1893,1.0375,0.01262,-0.0,0.01262
c3b08889-9218-45d7-a712-72d78dd9a0bb,Tanner Tomassi,M,0.5214,1.0338,0.01243,-0.0,0.01243
7b85c35f-6a90-4c61-af0b-565658feeb3c,Freddie Powell,M,0.5019,1.0332,0.01243,-0.0,0.01243
beec73d2-edf7-49ee-a61a-94a016b5fa98,Chase Ruff,M,0.1081,1.029,0.01223,-0.0,0.01223
acf4ae69-cc7f-4a30-a613-c8ca0b80e11c,Zachary Grabovic,M,0.3296,1.027,0.01203,-0.0,0.01203
5e3e0f33-bbb6-4c23-94c2-c92cfee744f6,Zandrix Acob,M,0.2831,1.0252,0.01203,-0.0,0.01203
55b78314-2f02-4a0c-83c2-b7cbfd8b4329,Madalina Grigoriu,F,0.3626,0.8753,0.01184,-0.0,0.01184
64698ef9-a6f7-409d-b416-4892308af978,Alex Neumann,M,0.3714,1.0205,0.01164,-0.0,0.01164
d196fd35-a56a-4533-8687-542a22730546,Selina Turulja,F,0.2864,0.8701,0.01164,-0.0,0.01164
306da673-de7e-44f5-bc16-0738b44bd089,Christopher Crouch,M,0.5109,1.0137,0.01144,-0.0,0.01144
e6be2540-8ee3-4cd7-90e4-f7a2b70851ec,Hao Nguyen,M,0.3484,1.0103,0.01124,-0.0,0.01124
71b69208-128b-4395-beae-129689d36204,Willy De Vilchez,M,0.3086,1.0118,0.01124,-0.0,0.01124
c32446f8-bb47-4d48-8d5b-26aba4b20cb2,Trang Huynh,F,0.4878,0.8585,0.01105,-0.0,0.01105
315153f1-6830-49ac-9b35-8a68b82d120d,Jack Foster,M,0.1052,1.0092,0.01105,-0.0,0.01105
37a4491a-bf9f-4f29-900b-b5b1f15c9d0f,Elina Geut,F,-0.0763,0.8596,0.01105,-0.0,0.01105
aa45af3b-41b0-4e03-9a17-4ca16a108df3,Vincent Rettke,M,0.1879,1.0029,0.01085,-0.0,0.01085
05eb73f5-c506-4780-97b7-864cb947fcab,Juan Saez,M,0.4693,1.0052,0.01085,-0.0,0.01085
35f81e87-382e-41cc-9bab-687116861954,Jace Morris,M,0.4905,1.0004,0.01065,-0.0,0.01065
0c3263ce-a370-475e-8cd7-32414ea409dd,Ben Cawston,M,0.2421,1.001,0.01065,-0.0,0.01065
1634183c-5c14-410a-a6dd-30b634f27c1a,Jasper Schaadt,M,0.221,1.0006,0.01065,-0.0,0.01065
9027b993-ee98-43bb-8cee-7f34112e2310,Jake Bower,M,0.2224,0.9992,0.01065,-0.0,0.01065
493d192e-3eff-4058-8f2f-fa84530b5a39,Easton Horricks,M,0.1979,0.9944,0.01046,-0.0,0.01046
1abf464c-e8fc-472b-b1c8-f42a5c1fc02a,Natalie Hur,F,0.4512,0.8466,0.01046,-0.0,0.01046
a7e358b0-517e-4972-89ff-d95f0797e1c7,Jase Edwards,M,0.3567,0.9939,0.01026,-0.0,0.01026
87d60b6f-6f2e-4610-ab89-487e8acc097e,Mya Bui,F,0.4678,0.8442,0.01026,-0.0,0.01026
18dd2b8c-d93c-43eb-be75-a64bcf36f486,Julia Ronney,F,0.1989,0.8422,0.01006,-0.0,0.01006
a179a271-6190-4516-b19c-ae7ba47d5821,Drake Palm,M,0.3889,0.9849,0.00987,-0.0,0.00987
5dc48fe9-12fa-4762-8814-7892ac78c67a,Jayden Broderick,M,0.4911,0.9835,0.00987,-0.0,0.00987
fe1a9f36-62eb-4ce2-b068-cb754c00051e,Nicola Schoeman,F,0.5746,0.8368,0.00987,-0.0,0.00987
2c1692a6-0fa2-47b0-9d2b-e12b5c054ef4,Janet Liu,F,0.2224,0.8352,0.00987,-0.0,0.00987
46f2280d-18d7-4589-9157-c5e6492099cd,Polina Libo,F,0.1541,0.8334,0.00967,-0.0,0.00967
fb810271-770c-4165-8988-ab0723401bee,Harrison Gold,M,0.1279,0.9728,0.00927,-0.0,0.00927
b9dbf1d9-f5a8-4d6b-8685-00d7f477a42e,Henry Boyle,M,0.6037,0.973,0.00927,-0.0,0.00927
283c842a-ddbd-4e94-9922-ef3080f75ad3,Maksims Kazijevs,M,0.5275,0.9733,0.00927,-0.0,0.00927
5d6ffa8c-1dd3-467d-82ab-f15f348a434f,Nasa Hatakeyama,M,0.0946,0.9715,0.00927,-0.0,0.00927
e813ca8d-346f-4071-a933-4df20663f624,Sarah Mulhern,F,0.2328,0.8206,0.00908,-0.0,0.00908
98915a37-fa53-445c-8c1c-974170c606d7,Ryan Eveloff,M,0.0223,0.9621,0.00868,-0.0,0.00868
f51d6dfa-5101-49d8-aea5-269e481e1918,Helen To,F,0.3467,0.8143,0.00868,-0.0,0.00868
4fdcaa8b-8ebf-4cba-b759-d7c8e9d55ec0,Elliott Schupp,M,0.6431,0.9002,0.00832,0.00279,0.00553
602ac701-c27e-408d-9e4e-1f7c02578def,Tam Trinh,M,0.4181,0.9538,0.00829,-0.0,0.00829
49918aa2-e0c2-4736-a4b8-eb980f78f717,Filipe Parichkov,M,0.1322,0.9554,0.00829,-0.0,0.00829
875df336-1f62-4929-896e-8f458591d636,Zack Taylor,M,0.2204,0.9412,0.0077,-0.0,0.0077
67a8852b-b49d-4cb0-8ff0-1f4ddf644485,Amanda Hendry,F,0.4165,0.7943,0.0077,-0.0,0.0077
20045230-82bb-4962-99fe-cf78c28f8641,Joshua Giannelli,M,0.3995,0.9402,0.0075,-0.0,0.0075
02a3c8ae-fb47-4b82-8001-b33d9446a90e,Robert Laidlaw,M,0.5184,0.9386,0.0075,-0.0,0.0075
6a00b494-cc3d-4cd5-9fbe-077bc6958972,Dennis Uspensky,M,0.3296,0.9392,0.0075,-0.0,0.0075
33fcb3fe-f32a-4b52-9f31-4d2225c9b126,Jemere Plummer,M,0.2449,0.9334,0.0073,-0.0,0.0073
9d7b2972-477c-4cea-977d-f65f86dccac5,Parth Mody,M,0.3562,0.9354,0.0073,-0.0,0.0073
88fb0858-b9c3-4620-9408-0dda0eb241ef,Tyler Loong,M,0.5987,0.9298,0.00711,-0.0,0.00711
fb8a1763-24f4-43e5-b7aa-0004402dd4a7,Danna Funaro,F,0.2159,0.782,0.00711,-0.0,0.00711
4de68830-5966-4b09-abbd-91bed22df13d,Cade Edwards,M,0.3226,0.9304,0.00711,-0.0,0.00711
0517f4a6-2648-470e-a9ff-8cf78eee3421,Connor McCartney,M,0.1586,0.928,0.00691,-0.0,0.00691
53cffd68-8c08-4ad7-88fd-a72ee20d716e,Marisa Ruiz,F,0.5187,0.7805,0.00691,-0.0,0.00691
f4bbf7d4-371e-42f7-9979-568f57881a11,Adelie Osher,F,0.0148,0.7806,0.00691,-0.0,0.00691
9e2a5ee1-cdc9-4635-a15a-540ee99192b7,Mitchell Hargreaves,M,0.3284,0.9221,0.00671,-0.0,0.00671
73820892-5991-4711-80c5-a2411025eb75,James Kaoma,M,0.3457,0.9189,0.00651,-0.0,0.00651
47cdc6f5-3e06-4249-adde-f588681bb483,Maria Klokotzky,F,0.2635,0.7701,0.00651,-0.0,0.00651
ada0bbbd-af78-44e2-a7e2-9c87b116be8b,Noah Waddell,M,0.6197,0.9187,0.00651,-0.0,0.00651
4553e8f7-d51d-41cd-bc23-752742441bff,Garrison Eaby,M,0.3224,0.9145,0.00632,-0.0,0.00632
ecd31a05-120f-4373-b5c1-21136f8f0bf1,Braden Jacobson,M,0.3338,0.9175,0.00632,-0.0,0.00632
3fc70f61-f10c-4539-9b5a-82911efc966a,Ava Cavataio,F,0.4856,0.7681,0.00632,-0.0,0.00632
9034d36a-1b11-4c9d-ad75-5c665d87b8c5,Pierina Imparato,F,0.4817,0.7618,0.00592,-0.0,0.00592
ec94501d-8b59-4236-b77d-7238f8925e48,Marcela Aguila Ampon,F,0.2177,0.7615,0.00592,-0.0,0.00592
9949cb55-32d2-4707-8da2-34af35bf6a37,Jesse Witten,M,0.0648,0.9089,0.00592,-0.0,0.00592
5f23308c-2443-4583-aa04-254e664a328c,HO Tam,F,0.3313,0.7599,0.00592,-0.0,0.00592
26ef815c-33ef-404d-a3b8-f0a26c240109,Stephen Madonia,M,0.2404,0.9064,0.00572,-0.0,0.00572
42b8527d-b84e-4f50-8e0b-5937664981e3,Sanil Jagtiani,M,0.5482,0.9062,0.00572,-0.0,0.00572
f5e7df5b-e14b-4a8d-9c13-e7b73ff4e48c,Sebastian Herrera,M,0.1871,0.9016,0.00553,-0.0,0.00553
45596674-36ae-4768-b4ee-c7181d9b2ea7,Sammy Lee,M,0.4641,0.8985,0.00533,-0.0,0.00533
f78254c2-5dbe-4ccd-85d2-bf5538cb179c,Komal Safdar,F,0.2228,0.7474,0.00533,-0.0,0.00533
64a6650b-96f6-4382-8db8-9edcd7838743,Kento Tamaki,M,0.2506,0.8985,0.00533,-0.0,0.00533
11ed643d-b6df-4198-a0b1-bee4fb905625,Mihae Kwon,F,0.3173,0.7506,0.00533,-0.0,0.00533
14f68da3-a855-4656-a618-81b5d8ff6bec,Jarryd Woog,M,0.2865,0.8917,0.00513,-0.0,0.00513
8a71d348-6401-4068-bedd-f4ed30460d2f,Andrew Caldarella,M,0.3024,0.8937,0.00513,-0.0,0.00513
5106c31c-ea6c-49ba-81ca-b622b1d7afd1,Mackonner Dy,M,0.1944,0.8934,0.00513,-0.0,0.00513
d57934e4-fe65-4168-8fd7-26da1b07cb2d,Michelle Murphy,F,0.1536,0.7421,0.00494,-0.0,0.00494
0c1fb7ef-65d8-48bf-b19e-ff7e543f4bbc,Lê Xuân Đức,M,0.3968,0.8911,0.00494,-0.0,0.00494
6a87bc44-5190-44db-8a2f-467de4de48c6,Christa Gecheva,F,0.4966,0.7387,0.00474,-0.0,0.00474
ba70f3a5-4693-4aa8-a8cc-1b5c0544b75a,Nicholas Romano,M,0.3274,0.8845,0.00474,-0.0,0.00474
03b91579-1bd5-4f20-a9c1-e400cbd21255,Antoaneta Toskova,F,0.2774,0.7381,0.00474,-0.0,0.00474
135937d9-d132-41c5-9cfd-d2b0112288b2,Daniel Traxler,M,0.3222,0.881,0.00454,-0.0,0.00454
ad13ca35-c83d-4c06-8555-7b4f20b416bc,Noah Zwiren,M,0.2836,0.8766,0.00434,-0.0,0.00434
1936f665-e630-462a-bd89-0dcfcf7c9e6b,Indigo Dagnall,M,0.3115,0.8772,0.00434,-0.0,0.00434
8ad8769e-9ecc-41dd-804f-b84e3ef90593,Sarah Hua,F,0.3975,0.7208,0.00395,-0.0,0.00395
d05d0739-3776-491b-8973-51cd4826a885,Taylor Stockton,M,0.0929,0.8688,0.00395,-0.0,0.00395
96fa4141-9648-475f-ab95-fb6796c2f489,Sam Weinbach,M,0.4508,0.8708,0.00395,-0.0,0.00395
469e5fa1-ea76-4286-bdf8-ddd2d18aab5a,Emma Van Hee,F,0.342,0.7235,0.00395,-0.0,0.00395
bd8e1ad4-5402-4c55-a95b-1d39c1de2344,Spencer Liang,F,0.1473,0.7237,0.00395,-0.0,0.00395
f72c029b-444a-49f1-a4f7-7bea007dc8ba,Jose Farias,M,0.3814,0.8649,0.00375,-0.0,0.00375
9eb2503a-b18e-42e2-986d-6c8ee07d0a36,Cade Pierson,F,0.2842,0.7199,0.00375,-0.0,0.00375
07ba5aa2-4581-4f2e-a62a-ec802353725c,Irina Tereschenko,F,0.5408,0.7133,0.00355,-0.0,0.00355
18ee08e4-2965-4966-a1a4-257d66f0bdfa,Jessica Haywood,F,0.1802,0.7164,0.00355,-0.0,0.00355
f86f33bd-4898-4687-a8d7-b77dd157651c,Elijah Bertram,M,0.3989,0.8579,0.00336,-0.0,0.00336
53eadec7-a6b1-4ce3-9825-d76affdc3f4f,Juan Varon,M,0.5026,0.8606,0.00336,-0.0,0.00336
f13c20c3-1fed-4a9e-abec-f3f3bf1f8f91,Anne-Sophie Courteau,F,0.2896,0.7102,0.00336,-0.0,0.00336
c79ef5cd-2d17-4fbf-83a9-34d4aaaaebd8,Masa Grgan,F,0.1773,0.7106,0.00336,-0.0,0.00336
b70cca60-0d9b-45e7-9327-ec95e850d1e2,William Hart,M,0.3437,0.8567,0.00316,-0.0,0.00316
8b7405b5-f3bc-4e32-bfbc-cc2e14f7454c,Jose Martinez,M,0.3698,0.8568,0.00316,-0.0,0.00316
b35ed876-bcdc-4024-9746-fe1bcb3957f5,John Cincola,M,0.4013,0.8529,0.00296,-0.0,0.00296
da9631ef-607d-48b6-a8d1-1915057b4741,Davis Daniel Carvalho,M,0.3491,0.8498,0.00296,-0.0,0.00296
c57fd717-c267-4fb8-9be7-2f1c678a655f,Ali Amiri,M,0.4817,0.8512,0.00296,-0.0,0.00296
66e1ddf7-61f6-4683-afdf-b6cc313af407,Todd Fought,M,0.402,0.8475,0.00276,-0.0,0.00276
a8256366-d2f9-4787-bf8c-d8e76c55fa86,Mouaad Alhouni,M,0.1559,0.843,0.00257,-0.0,0.00257
15156d9c-65c8-4a3c-a392-c3082975cfc4,James Broker,M,0.1548,0.8432,0.00257,-0.0,0.00257
ea90bdd7-53bf-4892-8bc9-802c55feee1e,Ruben A Gonzales Jr,M,0.1364,0.8444,0.00257,-0.0,0.00257
26b13d9f-ccab-497c-8e3a-68299be5ea70,Daniel Phillips,M,0.1955,0.8425,0.00257,-0.0,0.00257
cfd359f6-5e22-4d9e-b02f-171fbb8f3759,Connor Duvally,M,0.4765,0.8433,0.00257,-0.0,0.00257
a991a28b-3f46-4367-854e-6e5ed5132056,Matthew Nesbitt,M,0.247,0.8406,0.00237,-0.0,0.00237
07a9bb92-74c6-4aef-9148-83b4a3371691,Sarah Jane Lim,F,0.0855,0.6906,0.00237,-0.0,0.00237
337c76f4-2e83-4a59-b66b-7dc2e0555ce2,Cassidy Hoag,F,0.4534,0.6883,0.00217,-0.0,0.00217
be74032b-1035-4ece-bf4f-773b45da4d58,Mehvish Safdar,F,0.3571,0.6895,0.00217,-0.0,0.00217
1e71a00f-4ec7-4a9b-9e13-c19e90e92598,Taylor Garcia,F,-0.056,0.6896,0.00217,-0.0,0.00217
10397234-6551-4a06-8bc6-aa50d6915731,Liam Duffin,M,0.3469,0.8344,0.00217,-0.0,0.00217
11124e87-7f5d-45fd-8282-728c39068a3c,Nick Black,M,0.3818,0.8288,0.00178,-0.0,0.00178
f843b220-41cb-4203-831b-6aac32b8f02a,Riley Inn,M,0.4923,0.83,0.00178,-0.0,0.00178
55dbee1f-1ee7-464b-9c80-d14cd9e44b8d,Carlos Di Laura III,M,0.4574,0.8285,0.00178,-0.0,0.00178
b9078ad5-9d55-4617-9c9d-131823dfca0b,Luke Ness,M,0.1609,0.8236,0.00158,-0.0,0.00158
6382a284-3db4-4d37-ac8a-2234c250bc81,Amrik Donkena,M,0.36,0.8228,0.00158,-0.0,0.00158
348255bf-f94e-47cb-ab5d-95969c2bd7b9,Aiko Yoshitomi,F,0.2327,0.6747,0.00158,-0.0,0.00158
56f0b269-240a-42cb-b404-0b0bf747ad98,Dylan Lewis,M,0.3131,0.8237,0.00158,-0.0,0.00158
8bfb2660-cdda-43fb-81cb-5ff420c9f86e,Jae Centonze,M,0.2324,0.8217,0.00138,-0.0,0.00138
6bd2d6e4-c8f0-4903-a4b0-4fa9db53419d,Piercarlo Usai,M,-0.0139,0.8178,0.00118,-0.0,0.00118
b67f32da-c777-48ab-a6bd-4f5087d2a40f,Ekaterina Biakina,F,0.1799,0.6656,0.00099,-0.0,0.00099
d43db93c-6710-4a18-a406-497eb7a068ce,Spencer Smith,M,0.4808,0.8143,0.00099,-0.0,0.00099
ab6386c6-c7e3-422f-9134-e20e92725ee5,Emma Nelson,F,0.4761,0.6659,0.00099,-0.0,0.00099
77f2d09e-1f09-4be1-9e74-5944b02bfb05,Trevor Schwarzmann,M,0.1393,0.8126,0.00099,-0.0,0.00099
2cff4f24-1547-4fe0-af74-9e3412f1ba71,Sam Querrey,M,0.2567,0.8095,0.00079,-0.0,0.00079
5046c75e-a79b-4902-8d4a-d92bd3c58e9b,Aryaan Bhatia,M,0.3531,0.8049,0.00059,-0.0,0.00059
32018d74-5317-44e7-a0c9-529f8d35eb6c,Courtney McIntosh,F,0.2696,0.6539,0.00039,-0.0,0.00039
2177a8cd-bc2d-4dfd-a6ed-e80eb7bf1cc6,Luke Williams,M,0.4573,0.8015,0.00039,-0.0,0.00039
ae06a675-5997-41b0-a199-6da1bb0b49a1,Giorgia Vitale,F,0.3841,0.6538,0.00039,-0.0,0.00039
405dfd4f-2b49-4bd1-8c21-27db08700c52,Kenneth Lee,M,0.1236,0.8011,0.00039,-0.0,0.00039
ea0b7d06-7e9f-4786-a4ed-24da5029559f,Dale Kim,M,0.3563,0.8023,0.00039,-0.0,0.00039
626853e5-c9a6-40df-9a45-24381fc6ba69,Rosen Naydenov,M,0.3122,0.803,0.00039,-0.0,0.00039
b14dd745-7463-4dc1-acbd-7ab1b32af58d,Anna Clarice Patrimonio,F,0.0281,0.6527,0.00039,-0.0,0.00039
a4206588-8cb0-44cb-a526-5de7fabaf8c6,Pieter De Vries,M,0.275,0.7978,0.0002,-0.0,0.0002
c2a34b34-0ed2-4d7d-8ec9-3b0cd3d9233b,Randy Blanco,M,0.6376,0.7943,5e-05,5e-05,0.0
27ec8d58-6907-42a3-b994-fc0b3c304fe3,Alec Weller,M,0.0588,0.2013,-0.0,-0.0,0.0
1af53bb7-816e-4292-bd2e-08374c50aa42,Sergey Afanasenka,M,0.5798,0.7351,-0.0,-0.0,0.0
5da57cf9-dfc6-41f5-b853-48f191b873bf,Roman Estareja,M,0.5946,0.4336,-0.0,-0.0,0.0
a84c5612-2f7f-4189-b968-b37634d4042f,Aron Ouye,M,0.0953,0.7935,-0.0,-0.0,0.0
8af41b49-c25b-4103-bf60-fa36ab5fc278,Chase Ora,M,0.0215,0.6711,-0.0,-0.0,0.0
8dd7bb87-1082-4114-809e-888ac57df014,Chase Mason,M,-0.0239,0.1165,-0.0,-0.0,0.0
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,M,-0.1848,0.0708,-0.0,-0.0,0.0
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,M,0.427,0.5785,-0.0,-0.0,0.0
5358928b-dc8d-431a-a57e-0c0236b09b35,Elizabeth Skufca,F,0.1038,-0.0053,-0.0,-0.0,0.0
33e8c243-d1a8-4821-89cf-e15bf003e6f4,Ryan Skufca,M,0.2449,0.7308,-0.0,-0.0,0.0
e4adde58-d9a0-4f1c-afb4-96bbc7f33d22,Benjamin Grant,M,-0.0299,0.1104,-0.0,-0.0,0.0
91ccec0d-b14e-41bc-8a23-0d9bcacfbe5b,Kevin Pham,M,-0.0323,-0.5331,-0.0,-0.0,0.0
738265f6-e8cf-4d0c-8f2e-88ca455d1dc5,Ernesto Russo,M,-0.0036,0.7703,-0.0,-0.0,0.0
67e3b942-0f26-41b5-8abf-51fa09849e19,Walter Lau,M,0.159,0.0116,-0.0,-0.0,0.0
a9950e78-2b86-495e-a0d2-bb8efac93531,Malia K Lum,F,0.34,0.2994,-0.0,-0.0,0.0
84a2e8e4-b4fd-4625-8011-244c37e62b72,Jessica Mason,F,-0.416,-0.4493,-0.0,-0.0,0.0
1e5d81dc-961d-455a-b80f-d6c30c518cde,Caden Nemoff,M,0.0946,0.5422,-0.0,-0.0,0.0
3701f5a0-aa34-4a06-a718-7b223491362e,Ethan Violette,M,0.025,-0.0683,-0.0,-0.0,0.0
89ccc27e-1751-4730-a998-db0cb9224349,Brooke Revuelta,F,0.2439,0.572,-0.0,-0.0,0.0
d554d53f-5941-46e9-b02f-a56cb2d4a04d,Camila Garcia Wright,F,0.4993,0.1904,-0.0,-0.0,0.0
756a7a13-a3d8-4d89-8afb-e2071ec6dc82,Lauren Mercado,F,0.2925,-0.6727,-0.0,-0.0,0.0
ef40c5da-1ba2-403f-929c-38312222b8e0,Chiron Burl,M,0.4492,0.6012,-0.0,-0.0,0.0
cbfbb61e-c9de-4ef8-b68d-26fe027d14b9,Anders Jansson,M,0.2595,0.4069,-0.0,-0.0,0.0
c739088c-4a93-4960-b11e-fd8f5769cc6e,Ivana King,F,-0.2909,-0.2913,-0.0,-0.0,0.0
07aabe65-d0a6-4599-9ebf-48683b900917,Madison Wold,F,0.141,0.3099,-0.0,-0.0,0.0
14425212-36dd-43e0-bd0e-518303d3a8c8,Jake Presser,M,0.1425,0.6439,-0.0,-0.0,0.0
57d81852-8998-4d7c-9ed6-737c404c8650,Jericho Grollman,M,0.4093,0.5604,-0.0,-0.0,0.0
9d55617e-fe7a-4d1c-8bda-3637647ff5cc,Jonny Pickleball Andrews,M,-0.0217,0.2548,-0.0,-0.0,0.0
8d4ab63d-f14c-4013-a97a-3789015b9bd8,Tatiana Ruhl,F,0.0635,0.2191,-0.0,-0.0,0.0
27bace9b-afb2-424a-af5b-f69ccce01725,Sabrina Guillebeaux,F,0.0823,0.0205,-0.0,-0.0,0.0
3d1d26f9-b591-4b81-80be-a2e708e216a7,Chase Holderman,M,0.2183,0.6727,-0.0,-0.0,0.0
c41e0c36-ca79-48b6-8453-15978e5f2655,Warren Tamanaha,M,0.0072,0.1484,-0.0,-0.0,0.0
b4b00d3c-1974-48f2-b74e-9cf9faa04d69,Kevin Dayan,M,0.3813,0.5317,-0.0,-0.0,0.0
a973d880-71ca-48d1-b127-a7e23afd5a19,Matthew Mead,M,-0.025,0.4223,-0.0,-0.0,0.0
69f2c636-4483-4d7b-81bd-e2ac920b88e0,Angel Hernandez,M,0.12,-0.0316,-0.0,-0.0,0.0
89647b43-f3f5-49e6-896f-614f0175a3f5,Jackson Ayotte,M,0.3267,0.5062,-0.0,-0.0,0.0
edfe3f1d-98b7-4bfb-a107-01ce62316094,Dionne Lim,F,-0.0602,-0.1338,-0.0,-0.0,0.0
4e220040-a533-4d43-85ba-29ad38b5a3b7,Clemens Graute,M,-0.0971,0.6562,-0.0,-0.0,0.0
020d8ae2-4895-4135-b7dc-6f43b34c9926,David Hall,M,0.2669,0.4145,-0.0,-0.0,0.0
127909ff-8248-401f-b4ca-73570851ce21,Dean Loock,M,0.2846,0.3669,-0.0,-0.0,0.0
596d3613-2e99-43f0-82b8-eef965acad42,Cori Elliott,F,0.0551,-0.009,-0.0,-0.0,0.0
c5964640-5d39-4c95-b6a4-7a1faeda89a6,Amanda Rosati,F,0.2682,0.4497,-0.0,-0.0,0.0
2e520a54-a71e-4c5b-9536-e5886840ed0c,Mike Anderson,M,0.4382,0.59,-0.0,-0.0,0.0
6518ca38-f4c7-4fd8-84e1-38a7904132c2,Sharienne Ricardo,F,-0.0725,0.21,-0.0,-0.0,0.0
7cbd7e4d-3d2c-40f8-8c09-40c271d64a73,Louie Payetta,M,0.2323,0.5583,-0.0,-0.0,0.0
4e39b9bd-436d-495d-99d7-c2818bbea4ab,Camila Zilveti,F,0.0355,-0.0521,-0.0,-0.0,0.0
aa0157dc-6eeb-48b9-b679-d5cd6b4a5237,Ryan Sherry,M,0.1236,0.7413,-0.0,-0.0,0.0
f91b88a1-7d1e-41ad-9782-200959faf6bd,Olivia McMillan,F,0.4129,-0.0192,-0.0,-0.0,0.0
22989ac3-e778-487a-ba32-a30243acd294,Christine Trifunovic,F,-0.1921,-0.6132,-0.0,-0.0,0.0
4b6abf90-6e87-49af-b365-0c6135b55a5f,Erik Lange,M,0.6375,0.7942,-0.0,-0.01538,0.01538
ebb2a1e0-7c6c-48a4-b994-e81edd8ddb97,Patrick Smith,M,0.3737,0.5239,-0.0,-0.0,0.0
1bb4e304-37c1-43eb-b223-6eb45ab3b78a,Madeline Schulte,F,0.11,0.3722,-0.0,-0.0,0.0
f8b6b217-f9f8-4fd3-a71d-ae4dfcbb9c89,Ava Ignatowich,F,0.0572,0.5444,-0.0,-0.0,0.0
571d4503-e073-4580-a555-be3c7f93c59c,Chuck Taylor,M,0.2626,0.4077,-0.0,-0.0,0.0
d9ce8a56-7c25-4d42-9f9b-964a5a02e537,Elliot Markowitz,M,0.0975,0.2409,-0.0,-0.0,0.0
3f872035-3abb-434d-9fc7-6134ec6c40f5,Alvaro Terron,M,0.4462,0.5982,-0.0,-0.0,0.0
bc7b2475-e580-4734-bc14-814a153bec5d,Pesa Teoni,M,0.3646,0.6348,-0.0,-0.0,0.0
6160a7c7-6b90-41f1-96d3-af5fa1623ca5,Collin Johns,M,0.6145,0.7517,-0.0,-0.0,0.0
d56a6779-9a18-4f34-9519-9a7c7c8b2d0e,Derek Shearer,M,0.154,0.3877,-0.0,-0.0,0.0
41118195-75b3-4b25-adc9-07991301280a,Craig Johnson,M,0.4436,0.5955,-0.0,-0.0,0.0
f76f4ac5-e3cc-4fe6-a4bc-a968b8b991b1,Alex Walker,F,0.4325,0.605,-0.0,-0.0,0.0
